"GEO_ID","NAME","POPGROUP","POPGROUP_LABEL","DP1_C0","DP1_C1","DP1_C2","DP1_C3","DP1_C4","DP1_C5","DP1_C6","DP1_C7","DP1_C8","DP1_C9","DP1_C10","DP1_C11","DP1_C12","DP1_C13","DP1_C14","DP1_C15","DP1_C16","DP1_C17","DP1_C18","DP1_C19","DP1_C20","DP1_C21","DP1_C22","DP1_C23","DP1_C24","DP1_C25","DP1_C26","DP1_C27","DP1_C28","DP1_C29","DP1_C30","DP1_C31","DP1_C32","DP1_E1","DP1_C33","DP1_C34","DP1_C35","DP1_C36","DP1_C37","DP1_C38","DP1_C39","DP1_C40","DP1_C41","DP1_C42","DP1_C43","DP1_C44","DP1_C45","DP1_C46","DP1_C47","DP1_C48","DP1_C49","DP1_C50","DP1_C51","DP1_C52","DP1_C53","DP1_C54","DP1_C55","DP1_C56","DP1_C57","DP1_C58","DP1_C59","DP1_C60","DP1_C61","DP1_C62","DP1_C63","DP1_C64","DP1_C65","DP1_C66","DP1_C67","DP1_C68","DP1_C69","DP1_C70","DP1_C71","DP1_C72","DP1_C73","DP1_C74","DP1_C75","DP1_C76","DP1_C77","DP1_C78","DP1_C79","DP1_C80","DP1_C81","DP1_C82","DP1_C83","DP1_C84","DP1_C85","DP1_C86","DP1_C87","DP1_C88","DP1_C89","DP1_C90","DP1_C91","DP1_C92","DP1_C93","DP1_C94","DP1_C95","DP1_C96","DP1_C97","DP1_C98","DP1_C99","DP1_E2","DP1_C100","DP1_E3","DP1_C101","DP1_C102","DP1_C103","DP1_C104","DP1_C105","DP1_C106","DP1_C107","DP1_E4","DP1_C108","DP1_E5",
"1400000US17031280700","Census Tract 2807, Cook County, Illinois","453","Black or African American alone, not Hispanic or Latino","128","100.0","57","44.5","71","55.5","8","6.3","9","7.0","11","8.6","14","10.9","9","7.0","13","10.2","24","18.8","18","14.1","2","1.6","5","3.9","6","4.7","8","6.3","1","0.8","35.0","(X)","93","72.7","42","32.8","51","39.8","85","66.4","17","13.3","15","11.7","5","3.9","10","7.8","128","100.0","128","100.0","48","37.5","9","7.0","39","30.5","20","15.6","28","21.9","15","11.7","4","3.1","2","1.6","0","0.0","0","0.0","0","0.0","48","100.0","32","66.7","13","27.1","9","18.8","5","10.4","16","33.3","7","14.6","16","33.3","14","29.2","6","12.5","21","43.8","15","31.3","2.75","(X)","3.41","(X)","48","100.0","22","45.8","26","54.2","3.09","(X)","2.46","(X)",
"1400000US17031281100","Census Tract 2811, Cook County, Illinois","453","Black or African American alone, not Hispanic or Latino","338","100.0","131","38.8","207","61.2","37","10.9","41","12.1","40","11.8","24","7.1","12","3.6","59","17.5","62","18.3","18","5.3","10","3.0","10","3.0","10","3.0","10","3.0","5","1.5","27.4","(X)","207","61.2","76","22.5","131","38.8","190","56.2","29","8.6","25","7.4","11","3.3","14","4.1","338","100.0","338","100.0","125","37.0","12","3.6","140","41.4","113","33.4","36","10.7","17","5.0","25","7.4","12","3.6","0","0.0","0","0.0","0","0.0","125","100.0","86","68.8","57","45.6","14","11.2","8","6.4","65","52.0","46","36.8","39","31.2","30","24.0","9","7.2","68","54.4","23","18.4","2.73","(X)","3.22","(X)","125","100.0","26","20.8","99","79.2","2.81","(X)","2.71","(X)",
"1400000US17031281400","Census Tract 2814, Cook County, Illinois","453","Black or African American alone, not Hispanic or Latino","361","100.0","184","51.0","177","49.0","38","10.5","35","9.7","28","7.8","26","7.2","22","6.1","52","14.4","65","18.0","41","11.4","19","5.3","6","1.7","14","3.9","13","3.6","2","0.6","32.3","(X)","248","68.7","122","33.8","126","34.9","227","62.9","32","8.9","29","8.0","12","3.3","17","4.7","361","100.0","332","92.0","122","33.8","10","2.8","122","33.8","78","21.6","56","15.5","35","9.7","22","6.1","7","1.9","29","8.0","0","0.0","29","8.0","122","100.0","74","60.7","35","28.7","11","9.0","4","3.3","51","41.8","27","22.1","48","39.3","37","30.3","4","3.3","46","37.7","26","21.3","2.74","(X)","3.55","(X)","122","100.0","21","17.2","101","82.8","3.10","(X)","2.66","(X)",
"1400000US17031281500","Census Tract 2815, Cook County, Illinois","453","Black or African American alone, not Hispanic or Latino","333","100.0","188","56.5","145","43.5","18","5.4","32","9.6","29","8.7","28","8.4","15","4.5","44","13.2","59","17.7","50","15.0","31","9.3","13","3.9","12","3.6","1","0.3","1","0.3","35.1","(X)","240","72.1","137","41.1","103","30.9","225","67.6","22","6.6","14","4.2","8","2.4","6","1.8","333","100.0","333","100.0","162","48.6","18","5.4","114","34.2","84","25.2","15","4.5","9","2.7","24","7.2","12","3.6","0","0.0","0","0.0","0","0.0","162","100.0","58","35.8","38","23.5","18","11.1","9","5.6","34","21.0","25","15.4","104","64.2","93","57.4","8","4.9","41","25.3","13","8.0","2.08","(X)","3.57","(X)","162","100.0","10","6.2","152","93.8","3.60","(X)","1.98","(X)",
"1400000US17031282100","Census Tract 2821, Cook County, Illinois","451","White alone, not Hispanic or Latino","169","100.0","84","49.7","85","50.3","5","3.0","2","1.2","1","0.6","0","0.0","3","1.8","68","40.2","47","27.8","33","19.5","7","4.1","1","0.6","1","0.6","1","0.6","0","0.0","36.1","(X)","161","95.3","82","48.5","79","46.7","161","95.3","2","1.2","2","1.2","1","0.6","1","0.6","169","100.0","169","100.0","105","62.1","44","26.0","9","5.3","8","4.7","4","2.4","0","0.0","7","4.1","6","3.6","0","0.0","0","0.0","0","0.0","105","100.0","49","46.7","5","4.8","45","42.9","5","4.8","1","1.0","0","0.0","56","53.3","51","48.6","1","1.0","5","4.8","2","1.9","1.59","(X)","2.16","(X)","105","100.0","94","89.5","11","10.5","1.61","(X)","1.45","(X)",
"1400000US17031284000","Census Tract 2840, Cook County, Illinois","453","Black or African American alone, not Hispanic or Latino","391","100.0","193","49.4","198","50.6","34","8.7","41","10.5","33","8.4","31","7.9","34","8.7","42","10.7","53","13.6","70","17.9","14","3.6","8","2.0","13","3.3","10","2.6","8","2.0","30.1","(X)","263","67.3","121","30.9","142","36.3","247","63.2","37","9.5","31","7.9","8","2.0","23","5.9","391","100.0","391","100.0","121","30.9","28","7.2","133","34.0","85","21.7","82","21.0","42","10.7","27","6.9","6","1.5","0","0.0","0","0.0","0","0.0","121","100.0","83","68.6","41","33.9","28","23.1","13","10.7","42","34.7","25","20.7","38","31.4","29","24.0","10","8.3","56","46.3","28","23.1","3.25","(X)","3.94","(X)","121","100.0","39","32.2","82","67.8","3.67","(X)","3.05","(X)",
"1400000US17031291800","Census Tract 2918, Cook County, Illinois","453","Black or African American alone, not Hispanic or Latino","495","100.0","217","43.8","278","56.2","45","9.1","53","10.7","49","9.9","61","12.3","40","8.1","67","13.5","77","15.6","44","8.9","9","1.8","16","3.2","13","2.6","17","3.4","4","0.8","24.9","(X)","312","63.0","112","22.6","200","40.4","279","56.4","43","8.7","34","6.9","9","1.8","25","5.1","495","100.0","495","100.0","139","28.1","29","5.9","208","42.0","134","27.1","93","18.8","44","8.9","26","5.3","11","2.2","0","0.0","0","0.0","0","0.0","139","100.0","109","78.4","60","43.2","29","20.9","15","10.8","65","46.8","39","28.1","30","21.6","23","16.5","11","7.9","72","51.8","27","19.4","3.57","(X)","4.04","(X)","139","100.0","29","20.9","110","79.1","3.72","(X)","3.53","(X)",
"1400000US17031311200","Census Tract 3112, Cook County, Illinois","400","Hispanic or Latino (of any race) (200-299)","218","100.0","128","58.7","90","41.3","25","11.5","22","10.1","20","9.2","17","7.8","18","8.3","57","26.1","33","15.1","16","7.3","1","0.5","4","1.8","5","2.3","0","0.0","0","0.0","25.8","(X)","141","64.7","88","40.4","53","24.3","127","58.3","8","3.7","5","2.3","2","0.9","3","1.4","218","100.0","218","100.0","80","36.7","23","10.6","84","38.5","69","31.7","16","7.3","6","2.8","15","6.9","4","1.8","0","0.0","0","0.0","0","0.0","80","100.0","41","51.3","29","36.3","24","30.0","18","22.5","14","17.5","9","11.3","39","48.8","30","37.5","1","1.3","32","40.0","5","6.3","2.71","(X)","3.93","(X)","80","100.0","11","13.8","69","86.3","4.91","(X)","2.36","(X)",
"1400000US17031320300","Census Tract 3203, Cook County, Illinois","451","White alone, not Hispanic or Latino","201","100.0","111","55.2","90","44.8","1","0.5","0","0.0","0","0.0","48","23.9","69","34.3","25","12.4","20","10.0","14","7.0","16","8.0","2","1.0","6","3.0","0","0.0","0","0.0","22.5","(X)","198","98.5","108","53.7","90","44.8","130","64.7","8","4.0","6","3.0","4","2.0","2","1.0","201","100.0","79","39.3","56","27.9","18","9.0","2","1.0","1","0.5","0","0.0","0","0.0","3","1.5","3","1.5","122","60.7","0","0.0","122","60.7","56","100.0","18","32.1","1","1.8","18","32.1","1","1.8","0","0.0","0","0.0","38","67.9","35","62.5","0","0.0","1","1.8","4","7.1","1.41","(X)","2.11","(X)","56","100.0","23","41.1","33","58.9","1.61","(X)","1.27","(X)",
"1400000US17031381300","Census Tract 3813, Cook County, Illinois","453","Black or African American alone, not Hispanic or Latino","129","100.0","65","50.4","64","49.6","11","8.5","11","8.5","16","12.4","22","17.1","5","3.9","7","5.4","28","21.7","12","9.3","6","4.7","1","0.8","5","3.9","3","2.3","2","1.6","24.5","(X)","75","58.1","35","27.1","40","31.0","68","52.7","10","7.8","10","7.8","4","3.1","6","4.7","129","100.0","129","100.0","29","22.5","10","7.8","51","39.5","26","20.2","37","28.7","27","20.9","2","1.6","1","0.8","0","0.0","0","0.0","0","0.0","29","100.0","25","86.2","10","34.5","10","34.5","5","17.2","13","44.8","5","17.2","4","13.8","3","10.3","1","3.4","19","65.5","8","27.6","4.45","(X)","4.92","(X)","29","100.0","1","3.4","28","96.6","4.00","(X)","4.46","(X)",
"1400000US17031381600","Census Tract 3816, Cook County, Illinois","453","Black or African American alone, not Hispanic or Latino","470","100.0","203","43.2","267","56.8","71","15.1","80","17.0","48","10.2","58","12.3","39","8.3","68","14.5","50","10.6","28","6.0","5","1.1","12","2.6","9","1.9","2","0.4","0","0.0","17.9","(X)","233","49.6","83","17.7","150","31.9","204","43.4","20","4.3","11","2.3","3","0.6","8","1.7","470","100.0","470","100.0","125","26.6","9","1.9","249","53.0","181","38.5","74","15.7","51","10.9","13","2.8","8","1.7","0","0.0","0","0.0","0","0.0","125","100.0","98","78.4","68","54.4","9","7.2","4","3.2","84","67.2","60","48.0","27","21.6","26","20.8","2","1.6","83","66.4","10","8.0","3.77","(X)","4.40","(X)","125","100.0","0","0.0","125","100.0","0.00","(X)","3.77","(X)",
"1400000US17031590100","Census Tract 5901, Cook County, Illinois","400","Hispanic or Latino (of any race) (200-299)","143","100.0","70","49.0","73","51.0","11","7.7","15","10.5","10","7.0","7","4.9","17","11.9","27","18.9","17","11.9","20","14.0","3","2.1","10","7.0","6","4.2","0","0.0","0","0.0","30.1","(X)","101","70.6","45","31.5","56","39.2","92","64.3","13","9.1","6","4.2","3","2.1","3","2.1","143","100.0","143","100.0","45","31.5","21","14.7","52","36.4","38","26.6","19","13.3","4","2.8","6","4.2","4","2.8","0","0.0","0","0.0","0","0.0","45","100.0","31","68.9","18","40.0","20","44.4","13","28.9","8","17.8","3","6.7","14","31.1","11","24.4","1","2.2","20","44.4","5","11.1","3.13","(X)","3.94","(X)","45","100.0","21","46.7","24","53.3","3.86","(X)","2.50","(X)",
